time,step-size,{bodyFMU}.body.robot_theta,{bodyFMU}.body.robot_x,{bodyFMU}.body.robot_y,{bodyFMU}.body.robot_z,{controllerFMU}.controller.servoLeftVal,{controllerFMU}.controller.servoRightVal,{sensorFMU}.sensor1.lf_1_sensor_fail_flag,{sensorFMU}.sensor1.lf_1_sensor_reading,{sensorFMU}.sensor2.lf_1_sensor_fail_flag,{sensorFMU}.sensor2.lf_1_sensor_reading
0.0,0.0,0.0,0.148,-0.08,0.0,0.0,0.0,false,2.0000000000000004,false,1.0000000000000002
0.01,0.01,0.0,0.148,-0.08,0.0,0.0,0.0,false,151.00000000000003,false,143.00000000000003
0.02,0.01,0.0,0.148,-0.08,0.0,0.8,0.0,false,202.00000000000006,false,206.00000000000006
0.03,0.01,-0.006311013432690114,0.14807315717325117,-0.07983413460239386,0.0,0.8,0.0,false,230.00000000000006,false,232.00000000000006
0.04,0.01,-0.01670273334758738,0.14820553388686356,-0.07954464729715423,0.0,0.8,0.0,false,241.00000000000006,false,249.00000000000006
0.05,0.01,-0.02855850809498787,0.14836176311545574,-0.07917713793291783,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.060000000000000005,0.01,-0.04129506074068392,0.1485360480316158,-0.07874812573263046,0.0,0.8,0.0,false,244.00000000000006,false,242.00000000000006
0.07,0.01,-0.05456021106251645,0.14872511467701718,-0.07827075274930298,0.0,0.8,0.0,false,248.00000000000006,false,254.00000000000006
0.08,0.01,-0.06814266263225728,0.1489271244796099,-0.07775549782853884,0.0,0.8,0.0,false,254.00000000000006,false,242.00000000000006
0.09,0.01,-0.0819156221981655,0.14914102698223122,-0.07721073472743775,0.0,0.8,0.0,false,245.00000000000006,false,254.00000000000006
0.09999999999999999,0.01,-0.0958029922739275,0.14936619958966635,-0.07664316849165252,0.0,0.8,0.0,false,251.00000000000006,false,254.00000000000006
0.10999999999999999,0.01,-0.10975909366618343,0.14960224858881147,-0.07605817771939127,0.0,0.8,0.0,false,254.00000000000006,false,251.00000000000006
0.11999999999999998,0.01,-0.12375650120086439,0.14984890063632716,-0.07546008431429851,0.0,0.8,0.0,false,241.00000000000006,false,250.00000000000006
0.12999999999999998,0.01,-0.1377787454632705,0.15010594469375296,-0.07485236704948901,0.0,0.8,0.0,false,249.00000000000006,false,254.00000000000006
0.13999999999999999,0.01,-0.15181593347438044,0.15037320179407015,-0.0742378312489119,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.15,0.01,-0.1658621205636601,0.15065050990421464,-0.07361874394973364,0.0,0.8,0.0,false,252.00000000000006,false,254.00000000000006
0.16,0.01,-0.17991373298440894,0.15093771676625464,-0.0729969417558259,0.0,0.8,0.0,false,251.00000000000006,false,254.00000000000006
0.17,0.01,-0.1939686210565346,0.15123467679042263,-0.07237391699568954,0.0,0.8,0.0,false,254.00000000000006,false,254.00000000000006
0.18000000000000002,0.01,-0.2080254907133376,0.15154124987663123,-0.07175088659409248,0.0,0.8,0.0,false,248.00000000000006,false,251.00000000000006
0.19000000000000003,0.01,-0.22208356216662978,0.15185730105162187,-0.07112884714402554,0.0,0.8,0.0,false,252.00000000000006,false,254.00000000000006
0.20000000000000004,0.01,-0.23614236490360815,0.1521827003670902,-0.07050861894900474,0.0,0.8,0.0,false,245.00000000000006,false,254.00000000000006
0.21000000000000005,0.01,-0.25020161452970213,0.15251732280569155,-0.06989088124348755,0.0,0.8,0.0,false,254.00000000000006,false,245.00000000000006
