time,step-size,{bodyFMU}.body.robot_theta,{bodyFMU}.body.robot_x,{bodyFMU}.body.robot_y,{bodyFMU}.body.robot_z,{bodyFMU}.body.total_energy_used,{bodyFMU}.body.wheel_left_rotation,{bodyFMU}.body.wheel_right_rotation,{controllerFMU}.controller.servoLeftVal,{controllerFMU}.controller.servoRightVal,{sensorFMU}.sensor1.lf_1_sensor_position_x,{sensorFMU}.sensor1.lf_1_sensor_position_y,{sensorFMU}.sensor1.lf_1_sensor_reading,{sensorFMU}.sensor2.lf_1_sensor_position_x,{sensorFMU}.sensor2.lf_1_sensor_position_y,{sensorFMU}.sensor2.lf_1_sensor_reading
2.109999999999999,0.01,0.0,0.138,0.024689862213798375,0.0,35.91097909196242,3.1485672846255635,-3.1485672846255635,0.4,-0.4,0.157,0.12318047221379834,254.00000000000006,0.11900000000000001,0.12318047221379834,254.00000000000006
2.1199999999999988,0.01,0.0,0.138,0.025199252213798415,0.0,36.08467722236401,3.1638872846255657,-3.1638872846255657,0.4,-0.4,0.157,0.12368986221379838,254.00000000000006,0.11900000000000001,0.12368986221379838,254.00000000000006
2.1299999999999986,0.01,0.0,0.138,0.025708642213798455,0.0,36.258375352767416,3.179207284625568,-3.179207284625568,0.4,-0.4,0.157,0.12419925221379842,254.00000000000006,0.11900000000000001,0.12419925221379842,255.00000000000006
2.1399999999999983,0.01,0.0,0.138,0.026218032213798495,0.0,36.43207348316946,3.19452728462557,-3.19452728462557,0.4,-0.4,0.157,0.12470864221379846,254.00000000000006,0.11900000000000001,0.12470864221379846,254.00000000000006
2.149999999999998,0.01,0.0,0.138,0.026727422213798535,0.0,36.605771613571505,3.2098472846255723,-3.2098472846255723,0.4,-0.4,0.157,0.1252180322137985,255.00000000000006,0.11900000000000001,0.1252180322137985,254.00000000000006
2.159999999999998,0.01,0.0,0.138,0.027236812213798575,0.0,36.77946974397446,3.2251672846255746,-3.2251672846255746,0.4,-0.4,0.157,0.12572742221379854,254.00000000000006,0.11900000000000001,0.12572742221379854,255.00000000000006
2.1699999999999977,0.01,0.0,0.138,0.027746202213798615,0.0,36.95316787437696,3.240487284625577,-3.240487284625577,0.4,-0.4,0.157,0.12623681221379857,255.00000000000006,0.11900000000000001,0.12623681221379857,254.00000000000006
2.1799999999999975,0.01,0.0,0.138,0.028255592213798655,0.0,37.12686600477946,3.255807284625579,-3.255807284625579,0.4,-0.4,0.157,0.12674620221379862,254.00000000000006,0.11900000000000001,0.12674620221379862,254.00000000000006
2.1899999999999973,0.01,0.0,0.138,0.028764982213798695,0.0,37.30056413518196,3.271127284625581,-3.271127284625581,0.4,-0.4,0.157,0.12725559221379867,254.00000000000006,0.11900000000000001,0.12725559221379867,255.00000000000006
2.199999999999997,0.01,0.0,0.138,0.029274372213798736,0.0,37.474262265584,3.2864472846255834,-3.2864472846255834,0.4,-0.4,0.157,0.1277649822137987,254.00000000000006,0.11900000000000001,0.1277649822137987,254.00000000000006
2.209999999999997,0.01,0.0,0.138,0.029783762213798776,0.0,37.647960395986956,3.3017672846255857,-3.3017672846255857,0.4,-0.4,0.157,0.12827437221379873,254.00000000000006,0.11900000000000001,0.12827437221379873,254.00000000000006
2.2199999999999966,0.01,0.0,0.138,0.030293152213798816,0.0,37.821658526389,3.317087284625588,-3.317087284625588,0.4,-0.4,0.157,0.12878376221379878,255.00000000000006,0.11900000000000001,0.12878376221379878,254.00000000000006
2.2299999999999964,0.01,0.0,0.138,0.030802542213798856,0.0,37.9953566567915,3.33240728462559,-3.33240728462559,0.4,-0.4,0.157,0.12929315221379883,255.00000000000006,0.11900000000000001,0.12929315221379883,254.00000000000006
2.239999999999996,0.01,0.0,0.138,0.031311932213798896,0.0,38.169054787194,3.3477272846255923,-3.3477272846255923,0.4,-0.4,0.157,0.12980254221379886,254.00000000000006,0.11900000000000001,0.12980254221379886,255.00000000000006
2.249999999999996,0.01,0.0,0.138,0.031821322213798936,0.0,38.3427529175965,3.3630472846255945,-3.3630472846255945,0.4,-0.4,0.157,0.1303119322137989,254.00000000000006,0.11900000000000001,0.1303119322137989,254.00000000000006
2.259999999999996,0.01,0.0,0.138,0.032330712213798976,0.0,38.51645104799945,3.3783672846255968,-3.3783672846255968,0.4,-0.4,0.157,0.13082132221379894,254.00000000000006,0.11900000000000001,0.13082132221379894,254.00000000000006
2.2699999999999956,0.01,0.0,0.138,0.032840102213799016,0.0,38.6901491784015,3.393687284625599,-3.393687284625599,0.4,-0.4,0.157,0.131330712213799,254.00000000000006,0.11900000000000001,0.131330712213799,254.00000000000006
2.2799999999999954,0.01,0.0,0.138,0.033349492213799056,0.0,38.863847308804,3.409007284625601,-3.409007284625601,0.4,-0.4,0.157,0.13184010221379902,254.00000000000006,0.11900000000000001,0.13184010221379902,254.00000000000006
2.289999999999995,0.01,0.0,0.138,0.033858882213799096,0.0,39.0375454392065,3.4243272846256034,-3.4243272846256034,0.4,-0.4,0.157,0.13234949221379905,254.00000000000006,0.11900000000000001,0.13234949221379905,254.00000000000006
2.299999999999995,0.01,0.0,0.138,0.034368272213799136,0.0,39.211243569608996,3.4396472846256056,-3.4396472846256056,0.4,-0.4,0.157,0.1328588822137991,254.00000000000006,0.11900000000000001,0.1328588822137991,254.00000000000006
2.3099999999999947,0.01,0.0,0.138,0.034877662213799177,0.0,39.38494170001104,3.454967284625608,-3.454967284625608,0.4,-0.4,0.157,0.13336827221379915,254.00000000000006,0.11900000000000001,0.13336827221379915,254.00000000000006
2.3199999999999945,0.01,0.0,0.138,0.03538705221379922,0.0,39.558639830413995,3.47028728462561,-3.47028728462561,0.4,-0.4,0.157,0.13387766221379918,255.00000000000006,0.11900000000000001,0.13387766221379918,255.00000000000006
2.3299999999999943,0.01,0.0,0.138,0.03589644221379926,0.0,39.73233796081604,3.4856072846256123,-3.4856072846256123,0.4,-0.4,0.157,0.1343870522137992,254.00000000000006,0.11900000000000001,0.1343870522137992,254.00000000000006
2.339999999999994,0.01,0.0,0.138,0.0364058322137993,0.0,39.90603609121854,3.5009272846256145,-3.5009272846256145,0.4,-0.4,0.157,0.13489644221379926,254.00000000000006,0.11900000000000001,0.13489644221379926,254.00000000000006
2.349999999999994,0.01,0.0,0.138,0.03691522221379934,0.0,40.07973422162149,3.5162472846256168,-3.5162472846256168,0.4,-0.4,0.157,0.13540583221379932,255.00000000000006,0.11900000000000001,0.13540583221379932,254.00000000000006
2.3599999999999937,0.01,0.0,0.138,0.03742461221379938,0.0,40.25343235202354,3.531567284625619,-3.531567284625619,0.4,-0.4,0.157,0.13591522221379934,255.00000000000006,0.11900000000000001,0.13591522221379934,254.00000000000006
2.3699999999999934,0.01,0.0,0.138,0.03793400221379942,0.0,40.42713048242649,3.546887284625621,-3.546887284625621,0.4,-0.4,0.157,0.13642461221379937,254.00000000000006,0.11900000000000001,0.13642461221379937,254.00000000000006
2.3799999999999932,0.01,0.0,0.138,0.03844339221379946,0.0,40.60082861282899,3.5622072846256234,-3.5622072846256234,0.4,-0.4,0.157,0.13693400221379942,255.00000000000006,0.11900000000000001,0.13693400221379942,254.00000000000006
2.389999999999993,0.01,0.0,0.138,0.0389527822137995,0.0,40.77452674323058,3.5775272846256256,-3.5775272846256256,0.4,-0.4,0.157,0.13744339221379948,254.00000000000006,0.11900000000000001,0.13744339221379948,254.00000000000006
2.399999999999993,0.01,0.0,0.138,0.03946217221379954,0.0,40.94822487363399,3.592847284625628,-3.592847284625628,0.4,-0.4,0.157,0.1379527822137995,255.00000000000006,0.11900000000000001,0.1379527822137995,255.00000000000006
2.4099999999999926,0.01,0.0,0.138,0.03997156221379958,0.0,41.121923004036034,3.60816728462563,-3.60816728462563,0.4,-0.4,0.157,0.13846217221379953,255.00000000000006,0.11900000000000001,0.13846217221379953,254.00000000000006
2.4199999999999924,0.01,0.0,0.138,0.04048095221379962,0.0,41.29562113443808,3.6234872846256323,-3.6234872846256323,0.4,-0.4,0.157,0.13897156221379958,254.00000000000006,0.11900000000000001,0.13897156221379958,254.00000000000006
2.429999999999992,0.01,0.0,0.138,0.04099034221379966,0.0,41.46931926484103,3.6388072846256345,-3.6388072846256345,0.4,-0.4,0.157,0.13948095221379964,254.00000000000006,0.11900000000000001,0.13948095221379964,254.00000000000006
2.439999999999992,0.01,0.0,0.138,0.0414997322137997,0.0,41.64301739524353,3.6541272846256367,-3.6541272846256367,0.4,-0.4,0.157,0.13999034221379966,254.00000000000006,0.11900000000000001,0.13999034221379966,254.00000000000006
2.4499999999999917,0.01,0.0,0.138,0.04200912221379974,0.0,41.81671552564512,3.669447284625639,-3.669447284625639,0.4,-0.4,0.157,0.1404997322137997,254.00000000000006,0.11900000000000001,0.1404997322137997,254.00000000000006
2.4599999999999915,0.01,0.0,0.138,0.04251851221379978,0.0,41.99041365604853,3.684767284625641,-3.684767284625641,0.4,-0.4,0.157,0.14100912221379974,254.00000000000006,0.11900000000000001,0.14100912221379974,254.00000000000006
2.4699999999999913,0.01,0.0,0.138,0.04302790221379982,0.0,42.164111786450576,3.7000872846256434,-3.7000872846256434,0.4,-0.4,0.157,0.1415185122137998,254.00000000000006,0.11900000000000001,0.1415185122137998,255.00000000000006
2.479999999999991,0.01,0.0,0.138,0.04353729221379986,0.0,42.33780991685353,3.7154072846256456,-3.7154072846256456,0.4,-0.4,0.157,0.14202790221379982,254.00000000000006,0.11900000000000001,0.14202790221379982,254.00000000000006
2.489999999999991,0.01,0.0,0.138,0.0440466822137999,0.0,42.511508047255575,3.730727284625648,-3.730727284625648,0.4,-0.4,0.157,0.14253729221379985,254.00000000000006,0.11900000000000001,0.14253729221379985,254.00000000000006
2.4999999999999907,0.01,0.0,0.138,0.04455607221379994,0.0,42.685206177658074,3.74604728462565,-3.74604728462565,0.4,-0.4,0.157,0.1430466822137999,254.00000000000006,0.11900000000000001,0.1430466822137999,254.00000000000006
2.5099999999999905,0.01,0.0,0.138,0.04506546221379999,0.0,42.85890430806103,3.7613672846256523,-3.7613672846256523,0.4,-0.4,0.157,0.14355607221379996,254.00000000000006,0.11900000000000001,0.14355607221379996,254.00000000000006
2.5199999999999902,0.01,0.0,0.138,0.045574852213800046,0.0,43.03260243846307,3.7766872846256545,-3.7766872846256545,0.4,-0.4,0.157,0.1440654622138,255.00000000000006,0.11900000000000001,0.1440654622138,255.00000000000006
2.52999999999999,0.01,0.0,0.138,0.0460842422138001,0.0,43.20630056886557,3.7920072846256567,-3.7920072846256567,0.4,-0.4,0.157,0.14457485221380006,254.00000000000006,0.11900000000000001,0.14457485221380006,254.00000000000006
2.53999999999999,0.01,0.0,0.138,0.046593632213800154,0.0,43.379998699268526,3.807327284625659,-3.807327284625659,0.4,-0.4,0.157,0.14508424221380012,254.00000000000006,0.11900000000000001,0.14508424221380012,254.00000000000006
2.5499999999999896,0.01,0.0,0.138,0.04710302221380021,0.0,43.55369682967057,3.822647284625661,-3.822647284625661,0.4,-0.4,0.157,0.14559363221380017,255.00000000000006,0.11900000000000001,0.14559363221380017,255.00000000000006
2.5599999999999894,0.01,0.0,0.138,0.04761241221380026,0.0,43.727394960073525,3.8379672846256634,-3.8379672846256634,0.4,-0.4,0.157,0.14610302221380023,254.00000000000006,0.11900000000000001,0.14610302221380023,255.00000000000006
2.569999999999989,0.01,0.0,0.138,0.048121802213800316,0.0,43.901093090476024,3.8532872846256656,-3.8532872846256656,0.4,-0.4,0.157,0.14661241221380028,255.00000000000006,0.11900000000000001,0.14661241221380028,254.00000000000006
2.579999999999989,0.01,0.0,0.138,0.04863119221380037,0.0,44.074791220877614,3.868607284625668,-3.868607284625668,0.4,-0.4,0.157,0.14712180221380033,254.00000000000006,0.11900000000000001,0.14712180221380033,254.00000000000006
2.5899999999999888,0.01,0.0,0.138,0.049140582213800424,0.0,44.24848935128102,3.88392728462567,-3.88392728462567,0.4,-0.4,0.157,0.1476311922138004,254.00000000000006,0.11900000000000001,0.1476311922138004,254.00000000000006
2.5999999999999885,0.01,0.0,0.138,0.04964997221380048,0.0,44.42218748168307,3.8992472846256723,-3.8992472846256723,0.4,-0.4,0.157,0.14814058221380044,254.00000000000006,0.11900000000000001,0.14814058221380044,254.00000000000006
2.6099999999999883,0.01,0.0,0.138,0.05015936221380053,0.0,44.59588561208511,3.9145672846256745,-3.9145672846256745,0.4,-0.4,0.157,0.1486499722138005,254.00000000000006,0.11900000000000001,0.1486499722138005,254.00000000000006
2.619999999999988,0.01,0.0,0.138,0.050668752213800586,0.0,44.76958374248807,3.9298872846256767,-3.9298872846256767,0.4,-0.4,0.157,0.14915936221380055,255.00000000000006,0.11900000000000001,0.14915936221380055,254.00000000000006
2.629999999999988,0.01,0.0,0.138,0.05117814221380064,0.0,44.943281872890566,3.945207284625679,-3.945207284625679,0.4,-0.4,0.157,0.1496687522138006,254.00000000000006,0.11900000000000001,0.1496687522138006,255.00000000000006
2.6399999999999877,0.01,0.0,0.138,0.051687532213800694,0.0,45.116980003292156,3.960527284625681,-3.960527284625681,0.4,-0.4,0.157,0.15017814221380066,254.00000000000006,0.11900000000000001,0.15017814221380066,254.00000000000006
2.6499999999999875,0.01,0.0,0.138,0.05219692221380075,0.0,45.290678133695565,3.9758472846256834,-3.9758472846256834,0.4,-0.4,0.157,0.1506875322138007,254.00000000000006,0.11900000000000001,0.1506875322138007,254.00000000000006
2.6599999999999873,0.01,0.0,0.138,0.0527063122138008,0.0,45.46437626409761,3.9911672846256856,-3.9911672846256856,0.4,-0.4,0.157,0.15119692221380077,254.00000000000006,0.11900000000000001,0.15119692221380077,254.00000000000006
2.669999999999987,0.01,0.0,0.138,0.053215702213800856,0.0,45.63807439450102,4.006487284625688,-4.006487284625688,0.4,-0.4,0.157,0.15170631221380082,254.00000000000006,0.11900000000000001,0.15170631221380082,254.00000000000006
2.679999999999987,0.01,0.0,0.138,0.05372509221380091,0.0,45.81177252490261,4.021807284625691,-4.021807284625691,0.4,-0.4,0.157,0.15221570221380087,255.00000000000006,0.11900000000000001,0.15221570221380087,255.00000000000006
2.6899999999999866,0.01,0.0,0.138,0.054234482213800964,0.0,45.98547065530511,4.037127284625694,-4.037127284625694,0.4,-0.4,0.157,0.15272509221380093,254.00000000000006,0.11900000000000001,0.15272509221380093,254.00000000000006
2.6999999999999864,0.01,0.0,0.138,0.05474387221380102,0.0,46.15916878570806,4.052447284625696,-4.052447284625696,0.4,-0.4,0.157,0.15323448221380098,254.00000000000006,0.11900000000000001,0.15323448221380098,254.00000000000006
2.709999999999986,0.01,0.0,0.138,0.05525326221380107,0.0,46.332866916110106,4.067767284625699,-4.067767284625699,0.4,-0.4,0.157,0.15374387221380104,254.00000000000006,0.11900000000000001,0.15374387221380104,254.00000000000006
2.719999999999986,0.01,0.0,0.138,0.055762652213801125,0.0,46.50656504651215,4.083087284625702,-4.083087284625702,0.4,-0.4,0.157,0.1542532622138011,254.00000000000006,0.11900000000000001,0.1542532622138011,254.00000000000006
2.7299999999999858,0.01,0.0,0.138,0.05627204221380118,0.0,46.68026317691556,4.098407284625704,-4.098407284625704,0.4,-0.4,0.157,0.15476265221380114,254.00000000000006,0.11900000000000001,0.15476265221380114,255.00000000000006
2.7399999999999856,0.01,0.0,0.138,0.05678143221380123,0.0,46.85396130731715,4.113727284625707,-4.113727284625707,0.4,-0.4,0.157,0.1552720422138012,254.00000000000006,0.11900000000000001,0.1552720422138012,255.00000000000006
2.7499999999999853,0.01,0.0,0.138,0.05729082221380129,0.0,47.02765943772056,4.12904728462571,-4.12904728462571,0.4,-0.4,0.157,0.15578143221380125,255.00000000000006,0.11900000000000001,0.15578143221380125,254.00000000000006
2.759999999999985,0.01,0.0,0.138,0.05780021221380134,0.0,47.2013575681226,4.144367284625712,-4.144367284625712,0.4,-0.4,0.157,0.1562908222138013,254.00000000000006,0.11900000000000001,0.1562908222138013,254.00000000000006
2.769999999999985,0.01,0.0,0.138,0.058309602213801395,0.0,47.37505569852465,4.159687284625715,-4.159687284625715,0.4,-0.4,0.157,0.15680021221380136,254.00000000000006,0.11900000000000001,0.15680021221380136,254.00000000000006
2.7799999999999847,0.01,0.0,0.138,0.05881899221380145,0.0,47.54875382892806,4.175007284625718,-4.175007284625718,0.4,-0.4,0.157,0.1573096022138014,255.00000000000006,0.11900000000000001,0.1573096022138014,254.00000000000006
2.7899999999999845,0.01,0.0,0.138,0.0593283822138015,0.0,47.7224519593301,4.19032728462572,-4.19032728462572,0.4,-0.4,0.157,0.15781899221380147,254.00000000000006,0.11900000000000001,0.15781899221380147,254.00000000000006
2.7999999999999843,0.01,0.0,0.138,0.05983777221380156,0.0,47.896150089732146,4.205647284625723,-4.205647284625723,0.4,-0.4,0.157,0.15832838221380152,255.00000000000006,0.11900000000000001,0.15832838221380152,255.00000000000006
2.809999999999984,0.01,0.0,0.138,0.06034716221380161,0.0,48.0698482201351,4.220967284625726,-4.220967284625726,0.4,-0.4,0.157,0.15883777221380158,254.00000000000006,0.11900000000000001,0.15883777221380158,254.00000000000006
2.819999999999984,0.01,0.0,0.138,0.060856552213801665,0.0,48.2435463505376,4.236287284625728,-4.236287284625728,0.4,-0.4,0.157,0.15934716221380163,254.00000000000006,0.11900000000000001,0.15934716221380163,254.00000000000006
2.8299999999999836,0.01,0.0,0.138,0.06136594221380172,0.0,48.417244480939644,4.251607284625731,-4.251607284625731,0.4,-0.4,0.157,0.15985655221380168,254.00000000000006,0.11900000000000001,0.15985655221380168,254.00000000000006
2.8399999999999834,0.01,0.0,0.138,0.06187533221380177,0.0,48.5909426113426,4.266927284625734,-4.266927284625734,0.4,-0.4,0.157,0.16036594221380174,254.00000000000006,0.11900000000000001,0.16036594221380174,254.00000000000006
2.849999999999983,0.01,0.0,0.138,0.06238472221380183,0.0,48.76464074174464,4.282247284625736,-4.282247284625736,0.4,-0.4,0.157,0.1608753322138018,254.00000000000006,0.11900000000000001,0.1608753322138018,255.00000000000006
2.859999999999983,0.01,0.0,0.138,0.06289411221380188,0.0,48.93833887214805,4.297567284625739,-4.297567284625739,0.4,-0.4,0.157,0.16138472221380185,254.00000000000006,0.11900000000000001,0.16138472221380185,255.00000000000006
2.869999999999983,0.01,0.0,0.138,0.06340350221380193,0.0,49.11203700254964,4.312887284625742,-4.312887284625742,0.4,-0.4,0.157,0.1618941122138019,254.00000000000006,0.11900000000000001,0.1618941122138019,254.00000000000006
2.8799999999999826,0.01,0.0,0.138,0.06391289221380199,0.0,49.28573513295214,4.328207284625744,-4.328207284625744,0.4,-0.4,0.157,0.16240350221380195,254.00000000000006,0.11900000000000001,0.16240350221380195,255.00000000000006
2.8899999999999824,0.01,0.0,0.138,0.06442228221380204,0.0,49.459433263355095,4.343527284625747,-4.343527284625747,0.4,-0.4,0.157,0.162912892213802,255.00000000000006,0.11900000000000001,0.162912892213802,254.00000000000006
2.899999999999982,0.01,0.0,0.138,0.0649316722138021,0.0,49.63313139375714,4.3588472846257496,-4.3588472846257496,0.4,-0.4,0.157,0.16342228221380206,254.00000000000006,0.11900000000000001,0.16342228221380206,254.00000000000006
2.909999999999982,0.01,0.0,0.138,0.06544106221380215,0.0,49.806829524159184,4.374167284625752,-4.374167284625752,0.4,-0.4,0.157,0.16393167221380212,255.00000000000006,0.11900000000000001,0.16393167221380212,254.00000000000006
2.9199999999999817,0.01,0.0,0.138,0.0659504522138022,0.0,49.98052765456259,4.389487284625755,-4.389487284625755,0.4,-0.4,0.157,0.16444106221380217,254.00000000000006,0.11900000000000001,0.16444106221380217,254.00000000000006
2.9299999999999815,0.01,0.0,0.138,0.06645984221380226,0.0,50.15422578496418,4.4048072846257575,-4.4048072846257575,0.4,-0.4,0.157,0.16495045221380222,254.00000000000006,0.11900000000000001,0.16495045221380222,255.00000000000006
2.9399999999999813,0.01,0.0,0.138,0.06696923221380231,0.0,50.32792391536668,4.42012728462576,-4.42012728462576,0.4,-0.4,0.157,0.16545984221380228,255.00000000000006,0.11900000000000001,0.16545984221380228,255.00000000000006
2.949999999999981,0.01,0.0,0.138,0.06747862221380237,0.0,50.501622045769636,4.435447284625763,-4.435447284625763,0.4,-0.4,0.157,0.16596923221380233,254.00000000000006,0.11900000000000001,0.16596923221380233,255.00000000000006
2.959999999999981,0.01,0.0,0.138,0.06798801221380242,0.0,50.67532017617168,4.4507672846257655,-4.4507672846257655,0.4,-0.4,0.157,0.16647862221380239,254.00000000000006,0.11900000000000001,0.16647862221380239,255.00000000000006
2.9699999999999807,0.01,0.0,0.138,0.06849740221380247,0.0,50.849018306574635,4.466087284625768,-4.466087284625768,0.4,-0.4,0.157,0.16698801221380244,254.00000000000006,0.11900000000000001,0.16698801221380244,255.00000000000006
2.9799999999999804,0.01,0.0,0.138,0.06900679221380253,0.0,51.022716436977134,4.481407284625771,-4.481407284625771,0.4,-0.4,0.157,0.1674974022138025,254.00000000000006,0.11900000000000001,0.1674974022138025,254.00000000000006
2.9899999999999802,0.01,0.0,0.138,0.06951618221380258,0.0,51.19641456737918,4.4967272846257735,-4.4967272846257735,0.4,-0.4,0.157,0.16800679221380255,254.00000000000006,0.11900000000000001,0.16800679221380255,254.00000000000006
2.99999999999998,0.01,0.0,0.138,0.07002557221380264,0.0,51.37011269778213,4.512047284625776,-4.512047284625776,0.4,-0.4,0.157,0.1685161822138026,254.00000000000006,0.11900000000000001,0.1685161822138026,254.00000000000006
3.00999999999998,0.01,0.0,0.138,0.07053496221380269,0.0,51.54381082818418,4.527367284625779,-4.527367284625779,0.4,-0.4,0.157,0.16902557221380266,255.00000000000006,0.11900000000000001,0.16902557221380266,255.00000000000006
3.0199999999999796,0.01,0.0,0.138,0.07104435221380274,0.0,51.71750895858668,4.5426872846257815,-4.5426872846257815,0.4,-0.4,0.157,0.1695349622138027,254.00000000000006,0.11900000000000001,0.1695349622138027,255.00000000000006
3.0299999999999794,0.01,0.0,0.138,0.0715537422138028,0.0,51.89120708898963,4.558007284625784,-4.558007284625784,0.4,-0.4,0.157,0.17004435221380276,254.00000000000006,0.11900000000000001,0.17004435221380276,254.00000000000006
3.039999999999979,0.01,0.0,0.138,0.07206313221380285,0.0,52.064905219391676,4.573327284625787,-4.573327284625787,0.4,-0.4,0.157,0.17055374221380282,254.00000000000006,0.11900000000000001,0.17055374221380282,254.00000000000006
3.049999999999979,0.01,0.0,0.138,0.0725725222138029,0.0,52.238603349795085,4.5886472846257895,-4.5886472846257895,0.4,-0.4,0.157,0.17106313221380287,254.00000000000006,0.11900000000000001,0.17106313221380287,255.00000000000006
3.0599999999999787,0.01,0.0,0.138,0.07308191221380296,0.0,52.412301480196675,4.603967284625792,-4.603967284625792,0.4,-0.4,0.157,0.17157252221380292,255.00000000000006,0.11900000000000001,0.17157252221380292,255.00000000000006
3.0699999999999785,0.01,0.0,0.138,0.07359130221380301,0.0,52.585999610599174,4.619287284625795,-4.619287284625795,0.4,-0.4,0.157,0.17208191221380298,254.00000000000006,0.11900000000000001,0.17208191221380298,255.00000000000006
3.0799999999999783,0.01,0.0,0.138,0.07410069221380307,0.0,52.75969774100213,4.6346072846257975,-4.6346072846257975,0.4,-0.4,0.157,0.17259130221380303,254.00000000000006,0.11900000000000001,0.17259130221380303,254.00000000000006
3.089999999999978,0.01,0.0,0.138,0.07461008221380312,0.0,52.93339587140417,4.6499272846258,-4.6499272846258,0.4,-0.4,0.157,0.1731006922138031,254.00000000000006,0.11900000000000001,0.1731006922138031,255.00000000000006
3.099999999999978,0.01,0.0,0.138,0.07511947221380318,0.0,53.10709400180622,4.665247284625803,-4.665247284625803,0.4,-0.4,0.157,0.17361008221380314,254.00000000000006,0.11900000000000001,0.17361008221380314,254.00000000000006
3.1099999999999777,0.01,0.0,0.138,0.07562886221380323,0.0,53.280792132209626,4.6805672846258055,-4.6805672846258055,0.4,-0.4,0.157,0.1741194722138032,254.00000000000006,0.11900000000000001,0.1741194722138032,254.00000000000006
3.1199999999999775,0.01,0.0,0.138,0.07613825221380328,0.0,53.454490262611216,4.695887284625808,-4.695887284625808,0.4,-0.4,0.157,0.17462886221380325,254.00000000000006,0.11900000000000001,0.17462886221380325,254.00000000000006
3.1299999999999772,0.01,0.0,0.138,0.07664764221380334,0.0,53.628188393013716,4.711207284625811,-4.711207284625811,0.4,-0.4,0.157,0.1751382522138033,254.00000000000006,0.11900000000000001,0.1751382522138033,254.00000000000006
3.139999999999977,0.01,0.0,0.138,0.07715703221380339,0.0,53.80188652341667,4.7265272846258135,-4.7265272846258135,0.4,-0.4,0.157,0.17564764221380336,254.00000000000006,0.11900000000000001,0.17564764221380336,255.00000000000006
3.149999999999977,0.01,0.0,0.138,0.07766642221380345,0.0,53.97558465381917,4.741847284625816,-4.741847284625816,0.4,-0.4,0.157,0.1761570322138034,254.00000000000006,0.11900000000000001,0.1761570322138034,254.00000000000006
3.1599999999999766,0.01,0.0,0.138,0.0781758122138035,0.0,54.14928278422167,4.757167284625819,-4.757167284625819,0.4,-0.4,0.157,0.17666642221380346,254.00000000000006,0.11900000000000001,0.17666642221380346,254.00000000000006
3.1699999999999764,0.01,0.0,0.138,0.07868520221380355,0.0,54.32298091462417,4.7724872846258215,-4.7724872846258215,0.4,-0.4,0.157,0.17717581221380352,254.00000000000006,0.11900000000000001,0.17717581221380352,254.00000000000006
3.179999999999976,0.01,0.0,0.138,0.07919459221380361,0.0,54.49667904502621,4.787807284625824,-4.787807284625824,0.4,-0.4,0.157,0.17768520221380357,254.00000000000006,0.11900000000000001,0.17768520221380357,255.00000000000006
3.189999999999976,0.01,0.0,0.138,0.07970398221380366,0.0,54.67037717542917,4.803127284625827,-4.803127284625827,0.4,-0.4,0.157,0.17819459221380363,255.00000000000006,0.11900000000000001,0.17819459221380363,254.00000000000006
3.1999999999999758,0.01,0.0,0.138,0.08021337221380372,0.0,54.84407530583121,4.8184472846258295,-4.8184472846258295,0.4,-0.4,0.157,0.17870398221380368,254.00000000000006,0.11900000000000001,0.17870398221380368,254.00000000000006
3.2099999999999755,0.01,0.0,0.138,0.08072276221380377,0.0,55.01777343623371,4.833767284625832,-4.833767284625832,0.4,-0.4,0.157,0.17921337221380373,254.00000000000006,0.11900000000000001,0.17921337221380373,255.00000000000006
3.2199999999999753,0.01,0.0,0.138,0.08123215221380382,0.0,55.19147156663621,4.849087284625835,-4.849087284625835,0.4,-0.4,0.157,0.1797227622138038,254.00000000000006,0.11900000000000001,0.1797227622138038,254.00000000000006
3.229999999999975,0.01,0.0,0.138,0.08174154221380388,0.0,55.36516969703871,4.8644072846258375,-4.8644072846258375,0.4,-0.4,0.157,0.18023215221380384,254.00000000000006,0.11900000000000001,0.18023215221380384,254.00000000000006
3.239999999999975,0.01,0.0,0.138,0.08225093221380393,0.0,55.538867827440754,4.87972728462584,-4.87972728462584,0.4,-0.4,0.157,0.1807415422138039,255.00000000000006,0.11900000000000001,0.1807415422138039,254.00000000000006
3.2499999999999747,0.01,0.0,0.138,0.08276032221380399,0.0,55.71256595784371,4.895047284625843,-4.895047284625843,0.4,-0.4,0.157,0.18125093221380395,254.00000000000006,0.11900000000000001,0.18125093221380395,254.00000000000006
3.2599999999999745,0.01,0.0,0.138,0.08326971221380404,0.0,55.88626408824575,4.9103672846258455,-4.9103672846258455,0.4,-0.4,0.157,0.181760322213804,254.00000000000006,0.11900000000000001,0.181760322213804,254.00000000000006
3.2699999999999743,0.01,0.0,0.138,0.0837791022138041,0.0,56.05996221864916,4.925687284625848,-4.925687284625848,0.4,-0.4,0.157,0.18226971221380406,254.00000000000006,0.11900000000000001,0.18226971221380406,255.00000000000006
3.279999999999974,0.01,0.0,0.138,0.08428849221380415,0.0,56.233660349051206,4.941007284625851,-4.941007284625851,0.4,-0.4,0.157,0.1827791022138041,254.00000000000006,0.11900000000000001,0.1827791022138041,254.00000000000006
